16/2/2015,24726.5293,61.21,129.4845
17/2/2015,24784.88086,61.51,129.7821
18/2/2015,24832.08008,61.43,128.8891
23/2/2015,24836.75977,61.47,133.751
24/2/2015,24750.07031,59.29,134.0487
25/2/2015,24778.2793,59.8,134.7432
26/2/2015,24902.06055,59.68,134.5448
27/2/2015,24823.28906,59.59,134.8424
2/3/2015,24887.43945,59.38,135.6362
3/3/2015,24702.7793,59.55,134.2471
4/3/2015,24465.38086,59.59,132.2627
5/3/2015,24193.03906,59.28,131.072
6/3/2015,24164,59.2,130.6751
9/3/2015,24123.05078,58.15,131.1712
10/3/2015,23896.98047,58.59,130.0798
11/3/2015,23717.9707,57.58,130.6751
12/3/2015,23797.96094,57.23,130.7743
13/3/2015,23823.21094,56.75,132.5603
16/3/2015,23949.55078,56.45,134.5448
17/3/2015,23901.49023,56.8,132.7588
18/3/2015,24120.08008,57.54,134.8424
19/3/2015,24468.89063,58.15,143.8716
20/3/2015,24375.24023,58.02,141.4903
23/3/2015,24494.50977,58.8,144.0701
24/3/2015,24399.59961,58.59,141.8872
25/3/2015,24528.23047,58.8,141.5895
26/3/2015,24497.08008,58.8,139.7043
27/3/2015,24486.19922,58.8,140.7957
30/3/2015,24855.11914,58.46,143.574
31/3/2015,24900.89063,58.19,146.0545
1/4/2015,25082.75,58.11,146.8483
2/4/2015,25275.64063,58.5,148.6343
8/4/2015,26236.85938,59.59,153.2977
9/4/2015,26944.39063,59.85,158.6557
10/4/2015,27272.39063,60.42,160.5409
13/4/2015,28016.33984,61.29,169.6693
14/4/2015,27561.49023,61.69,159.9456
15/4/2015,27618.82031,61.82,156.3736
16/4/2015,27739.71094,61.47,158.7549
17/4/2015,27653.11914,61.6,157.5642
20/4/2015,27094.92969,61.51,151.9086
21/4/2015,27850.49023,61.86,157.8619
22/4/2015,27933.84961,61.51,161.4339
23/4/2015,27827.69922,61.82,159.6479
24/4/2015,28060.98047,64.44,160.3424
27/4/2015,28433.58984,66.75,161.3347
28/4/2015,28442.75,66.71,162.3269
29/4/2015,28400.33984,67.62,162.9222
30/4/2015,28133,67.19,159.6479
4/5/2015,28123.82031,66.01,156.7705
5/5/2015,27755.53906,65.35,156.3736
6/5/2015,27640.91016,65,154.786
7/5/2015,27289.9707,65.27,151.8094
8/5/2015,27577.33984,66.84,152.8016
11/5/2015,27718.19922,66.14,157.3658
12/5/2015,27407.17969,65.61,155.7782
13/5/2015,27249.2793,65.27,155.5798
14/5/2015,27286.55078,65.31,160.0448
15/5/2015,27822.2793,66.05,161.3972
18/5/2015,27591.25,65.61,160.2039
19/5/2015,27693.53906,65.18,160.5022
20/5/2015,27585.05078,65.13,157.7178
21/5/2015,27523.7207,65.51,155.9278
22/5/2015,27992.83008,66.3,157.9167
26/5/2015,28249.85938,65.82,157.9167
27/5/2015,28081.21094,65.42,157.0217
28/5/2015,27454.31055,64.8,154.3367
29/5/2015,27424.18945,65.42,154.8339
1/6/2015,27597.16016,65.16,155.2317
2/6/2015,27466.7207,64.89,156.3256
3/6/2015,27657.4707,65.2,157.2206
4/6/2015,27551.89063,65.07,156.9222
5/6/2015,27260.16016,64.5,153.8395
8/6/2015,27316.2793,64.89,154.2373
9/6/2015,26989.51953,64.63,154.1378
10/6/2015,26687.64063,64.27,152.3478
11/6/2015,26907.84961,64.54,153.4417
12/6/2015,27280.53906,64.63,156.3256
15/6/2015,26861.81055,64.05,154.3367
16/6/2015,26566.69922,63.48,153.2428
17/6/2015,26753.78906,63.44,153.4417
18/6/2015,26694.66016,63.88,153.4417
19/6/2015,26760.5293,63.97,153.3423
22/6/2015,27080.84961,64.8,156.1267
23/6/2015,27333.46094,65.02,157.2206
24/6/2015,27404.9707,64.98,162.7894
25/6/2015,27145.75,64.45,161.0989
26/6/2015,26663.86914,63.48,159.0106
29/6/2015,25966.98047,61.98,152.2484
30/6/2015,26250.0293,61.89,153.8395
2/7/2015,26282.32031,61.36,155.6295
3/7/2015,26064.10938,61.36,154.2373
6/7/2015,25236.2793,59.91,145.6851
7/7/2015,24975.31055,60.39,143.8951
8/7/2015,23516.56055,58.01,134.0502
9/7/2015,24392.78906,59.78,145.1879
10/7/2015,24901.2793,60.08,148.0717
13/7/2015,25224.00977,60.92,149.6628
14/7/2015,25120.91016,60.48,150.8562
15/7/2015,25055.75977,60.83,149.1656
16/7/2015,25162.7793,61.67,149.1656
17/7/2015,25415.26953,62.02,152.7456
20/7/2015,25404.81055,62.47,154.635
21/7/2015,25536.42969,62.51,155.7289
22/7/2015,25282.61914,61.89,153.6406
23/7/2015,25398.84961,62.07,153.6406
24/7/2015,25128.50977,61.01,150.6573
27/7/2015,24351.96094,59.78,144.7901
28/7/2015,24503.93945,60.75,145.6851
29/7/2015,24619.44922,61.36,143.5968
30/7/2015,24497.98047,61.41,142.0057
31/7/2015,24636.2793,61.5,143.8951
3/8/2015,24411.41992,62.69,143.199
4/8/2015,24406.11914,61.72,142.2046
5/8/2015,24514.16016,62.86,141.6079
6/8/2015,24375.2793,63,140.1162
7/8/2015,24552.4707,62.69,141.3096
10/8/2015,24521.11914,61.67,142.0057
11/8/2015,24498.21094,61.85,140.0168
12/8/2015,23916.01953,60.57,134.1496
